id,class,sentence
6498;"fear";" fear came towards the end of may when the pts results were out after hearing the failure of my fellow three friends"
6499;"anger";" i was once this week angry when someone trying to compress my mind due to his nonsense speech which himself could not tolerate at all"
6500;"sadness";" this condition accumulated in my mind when funeral news was brought to my awareness that a close relative had passed away"
6501;"disgust";" a condition in which i was disgusted followed when i lost money on my way home from the college"
6502;"shame";" i was very ashamed when i was neglected by a certain friend whom i was thinking loved me very much"
6503;"guilt";" i once felt guilty when a certain passenger in the same ship plane which i boarded when coming from home lost his t which in fact fell into my pocket unknowingly"
6504;"joy";" it was when i was selected to go to a secondary school to start form i"
6505;"fear";" it was when i stepped on a python snake unknowingly while it was sleeping near a baobab tree"
6506;"anger";" it was when my friend had stolen my money k and had disappeared"
6507;"sadness";" it was when my father was taken into detention by the cids for two years for a reason i dont know up to now"
6508;"disgust";" it was when i drunk urine during my childhood thinking it was water my friend had urinated in the tin"
6509;"shame";" it was when my father caught me with a girl in dark corners and asked me what i was doing there"
6510;"guilt";" it was when i injured a friend accidentally with a stone it made a cut on the cheeks which resulted in suturing"
6511;"joy";" time had struck oclock when i heard from the radio that i had been selected to robert blake secondary school for form i i was very happy for the selection my parents and i were very happy and full of joy"
6512;"fear";" my brother had bowel obstruction having heard that he was going for surgery i was afraid he might not come back to life after hearing of the general anaesthesia"
6513;"anger";" i felt very angry after one driver had run over my beloved niece"
6514;"sadness";" i was away to school primary in my absence my young brother at home got sick suddenly my parents took him to hospital on the way he died it came to me as a sad sudden and shocking news and i felt very sad"
6515;"disgust";" i felt disgusted when i went to one of the central hospitals where my hope of getting good treatment was turned down by one of the doctors who said i was alright despite my feeling pain"
6516;"shame";" i was in my room i just heard that my uncle had been caught in somebody house with somebody wife he had to appear in court i went to see what would happen to him"
6517;"guilt";" i felt guilty after hearing that my girlfriend with whom i had spent most of my time was pregnant"
6518;"joy";" when i heard that i had passed primary school leaving certificate and was selected to go for secondary education"
6519;"fear";" when i heard that there is teasing and bulling at secondary school"
6520;"anger";" when i heard that i was not to be provided with another pair of medical uniform"
6521;"sadness";" when i heard that my father had passed away"
6522;"disgust";" when i omitted a lump of blood"
6523;"shame";" when a certain girl i believed to be my life partner refused an engagement"
6524;"guilt";" when i didnt notify someone that he was summoned by a headmaster and as a result he ended being on a heavy punishment"
6525;"joy";" i met my girlfriend on the way and she joyfully welcomed me on the way home"
6526;"fear";" one time i set up my journey at night going to a certain bar on the way i met my friends and they told me that two people had died because of heavy fighting i proceeded on but with fear"
6527;"anger";" an incident occurred to me when i was going home with my girlfriend on the way a man named banda grabbed my girlfriend in my presence i was really angry with him and as a result i threw stones at him and he ran away"
6528;"sadness";" when i found my baby whipped by my auntie i was really sad and up to this moment my sadness is still on"
6529;"disgust";" i was really disgusted when i saw one of my friends soiling on his clothes i thought he was mad"
6530;"shame";" one day i went for a bath i took off my clothes and as soon as i had finished my brother came in i felt sad and i found no reason why he came in"
6531;"guilt";" one day i took a packet of sweets from a certain grocery at nathenje then later on i started to feel guilty and realised that i had done a wrong thing to him"
6532;"joy";" i felt happy when i saw my brother at the bus depot after months without being each other"
6533;"fear";" when we were going to noma last saturday the vehicle was moving very fast so i feared we might crash since the road was too rough"
6534;"anger";" when they put the blame on me when i scored the third goal at the match"
6535;"sadness";" i felt very sad when i lost my three kwacha at Cixo stadium when sam mangana was playing some rumba records that was not what i expected i wanted some disco records"
6536;"disgust";" in ward a there was a patient suffering from syphilitic paraplegia and had pressure sores the wounds had offensive smell that only a few people the place"
6537;"shame";" it was when we were beaten or lost the football match by and then i scored the third goal to my own side"
6538;"guilt";" when i scored the third goal to my own side at a football match against william murray secondary school and we were badly defeated"
6539;"joy";" on december the th i was filled with joy when i was told by my bosses that i had been selected to attend a course at the lilongwe school for health scienced in lilongwe"
6540;"fear";" it was last week on saturday night when i was at chest i feared to cross the lilongwe river bridge to come back to school due to darkness until somebody had to escort me"
6541;"anger";" it was at malawi army dormer squadron when some of my workmates got promoted to Sargents sets we were having similar ranks"
6542;"sadness";" it was mid may when we had a test on nursing my classmate had an answer sheet so he tried to peep the nursing tutor caught him during this time i was turning my question paper and it made noise this friend blamed me of causing the whole matter for him to be caught"
6543;"disgust";" in may somebody blamed me that i made him to be caught while peeping during the nursing test which made me feel disgusted"
6544;"shame";" in our class we had a test on nursing so a friend from the army was caught peeping by using a paper which had already answers which was written by him so all of us from the army got ashamed"
6545;"guilt";" it was on january st when i accidentally broke a santa bottle in a certain bottle store in zomba"
6546;"joy";" i felt joy when i heard over the radio that i had been successful in my primary school leaving certificate examination and was selected for secondary school"
6547;"fear";" one day i was busy day dreaming along the road and suddenly i heard the sound of jamming car braked behind me i woke up from my dreams and it was about to crash me"
6548;"anger";" when i was doing my last year at secondary school i was robbed of my clothes wristwatch and my pair of shoes after investigations it was found that all the things were stolen by one of the boys in our hostel"
6549;"sadness";" it was on th january when i received a message from home telling me that my father passed away on the previous day with a history of cancer of the oesophagus this time i was doing my third year of my secondary school"
6550;"disgust";" i was stopped from entering a party while i was at school but i had an invitation card with me this was done because they said i was too young to join elderly people"
6551;"shame";" in i failed my examination because of my own chooky behaviour of dodging from examinations"
6552;"guilt";" a child was admitted in hospital with meningitis i was asked to do lumber puncture to obtain cerebral spinal fluid for diagnostic purposes since the condition was already bad the child died as soon as i finished the procedure"
6553;"joy";" when i had an anticipatory honeymoon with my fiancee"
6554;"fear";" when it was found that i had gone out of the school premises without permission and at the wrong time"
6555;"anger";" when a classmate hit me on my occipital region when i was busy studying and concentrating on my classnotes"
6556;"sadness";" when my father died"
6557;"disgust";" when somebody made me touch human faeces"
6558;"shame";" soiled my short trousers with faeces"
6559;"guilt";" when a crawling child got burnt because of my negligence to keep the child away from the fire"
6560;"joy";" when i heard my name being announced on the radio that i had been successful in an interview for admittance for a medical assistant training course i was really happy and i enjoyed myself by dancing to music from the radio cassette"
6561;"fear";" one time i was injured when i was playing football at school in Blantyre i was brought to the hospital while my leg was totally swollen the rays confirmed there was no fracture but collection of blood n the muscles i feared when they started to incise the swollen part with surgical blade"
6562;"anger";" one day i was really angry when all my food was eaten by a dog my anger was against my mother because she was careless she didnt keep the food in a hidden and proper place"
6563;"sadness";" one day i came across a certain boy who was intruding my friendship as lovers with my girlfriend and i was very sad because i didnt expect that girl to disappoint me i regarded her as being very faithful"
6564;"disgust";" one time at the hospital i passed near the intensive care room the offensive smell that came out disgusted me in such a way that i didnt even dare to enter the room"
6565;"shame";" at one occasion i was ashamed of being refused after a proposal for a friendship with a certain girl i was ashamed because she refused publically in the presence of my fellow friends"
6566;"guilt";" i once stole my fathers money and denied having done it instead father threatened my young brother and he was beaten he was innocent and i felt guilty"
6567;"joy";" when i was selected to start form i at chilumba secondary school out of the pupils i was among the who were successful family history showed that i had done better than all my brothers who had passed after repeating for several times"
6568;"fear";" we went fishing some or kilometers off the shore of lake malawi before we could settle down the lake became very rough to the point of threatening our lives"
6569;"anger";" i was angered by a classmate who poured soup on to my clothes he was trying to use a shortcut method in getting his supper coming behind my back he wasnt noticed by me and as i was retreating from a hungry congested people i knocked his plate with my head he didnt accept being wrong but blamed me for pouring his soup"
6570;"sadness";" i was sad when my me grades were out i had gone for a football match a mile away from home the mail found me there i was disappointed and didnt play the other half of the match"
6571;"disgust";" i was dancing malipenga traditional dance i exaggerated the steps i was supposed to make in the negative way this happened in front of spectators it was bad for our boma group because i was on the front line where ability is displayed and it is this ability that counts when choosing the winning side"
6572;"shame";" news was spread that i had been found doing sexual intercourse with a small girl at first this annoyed me but later on i became ashamed because many people seemed to believe it"
6573;"guilt";" i argued with my father on matters concerning marriage traditionally speaking i was not supposed to so i felt guilty of violating my traditions which i must hold in esteem"
6574;"joy";" i passed my me examination at first i was worried but when i heard my name i had joy in my heart and i arranged for a trip to attend a wedding ceremony"
6575;"fear";" i was studying in class at night i was in form ii by then there were rumours about an earthquake that night dogs were chasing one another and passed through the window outside the classroom those who saw the dogs thought it was a lion and were terrified trying to run away the desks were dragged and there was a shaking movement i thought it was an earthquake and jumped out of the window"
6576;"anger";" someone told a lie that i had stolen his money"
6577;"sadness";" my uncle was beaten by his troublesome son he fell unconscious and gained consciousness after some time that time i was at school this news reached me through someone"
6578;"disgust";" i felt disgust when i received visitors at an odd hour i was seriously preparing for examinations so i did not appreciate their coming"
6579;"shame";" i answered a certain question from dr Magda wrongly she asked something about femur and my answer was saying something concerning the brain so i was very ashamed amongst my friends"
6580;"guilt";" i wrote a bad letter to someone concerning our relationship which we created ourselves"
6581;"joy";" i met a certain lady at chest and i proposed a word of love to her and at the same time she accepted my proposal"
6582;"fear";" my father gave me money for school fees and i didnt pay school fees instead i spent it on beer and did not tell him about this"
6583;"anger";" there was a cup final match between limb leaf wanderers and silver strikers and someone promised to give me some money for admission fee to watch this game unfortunately he did not give me"
6584;"sadness";" i had received bad news informing me that grandmother and grandfather had passed away the first one to die was my grandmother and after two days grandfather died too"
6585;"disgust";" it happened that one of my best friends just took my shirt without my knowledge i hadnt put it on for many days and i was short of clothes"
6586;"shame";" i had highheeled shoes one time but a certain girl who saw the shoes told me that they were out of fashion and i looked as an old man when i was in those shoes"
6587;"guilt";" i happened to have met one of my teachers in town during working hours the badness was i didnt ask for permission to go out and i was guiltyconscious"
6588;"joy";" passing a very difficult examination which i didnt expect me"
6589;"fear";" as we were going to area a dog chased me i was afraid it might bite me"
6590;"anger";" brother took my money to use for his own purposes"
6591;"sadness";" after hearing the news about the death of my sister i felt very sad"
6592;"disgust";" after buying a ticket i lost it before i reached my destination and the bus inspector dropped me at a place i didnt know"
6593;"shame";" i was very much ashamed after a friend beat me at school and i was defeated"
6594;"guilt";" i hit my cousin badly after she threw away my dresses in a pitlatrine that the little girl fainted"
6595;"joy";" when i was selected to a university college of nursing"
6596;"fear";" when one of my relatives went out at night leaving me and my friend alone i cheated my parents that she didnt go out after they had heard that she was out i was afraid that she might have beaten me"
6597;"anger";" when someone took my writing materials yet i was to write examinations in a few minutes"
6598;"sadness";" when i failed my standard examination for the first time"
6599;"disgust";" when a boy whom i refused to be my lover told all his friends that i was his girl he has refused me because i was not faithful to him"
6600;"shame";" when someone pointed out that i was proud yet i didnt dress up properly this was when i and my friend went for a once one saturday"
6601;"guilt";" after i had cheated my parents that i had lost my textbooks so they had to send me money"
6602;"joy";" i felt joy when i heard my name being called on the radio as one of the students who had passed the interview of nursing and was selected to start nursing"
6603;"fear";" i felt fear when one night my aunt and uncle left me alone at their house to look after the baby when they went to a party"
6604;"anger";" i felt angry at one time when i was chatting with friends and suddenly another friend joined us and started opposing any comment i added to our chatting"
6605;"sadness";" i felt sad when a thief stole all the clothes from my friends cupboard at school boarding"
6606;"disgust";" i felt disgusted when i was not given money for lunch at school by my father as a punishment for beating my little brother"
6607;"shame";" i felt shame when i was asked by my cousin that i promised to buy her a birthday present but i didnt buy it for her in front of friends"
6608;"guilt";" i felt guilt when my friends were punished to slash grass at the round because of making noise in class i was in the group of noisemakers but i denied having done any noise"
6609;"joy";" when i passed my MSCE exams and was selected to go to college"
6610;"fear";" i was with my boyfriend forgetting that i had left the house unlocked unfortunately a thief came and stole all the kitchen utensils thereafter i was afraid of the consequences"
6611;"anger";" my best friend started moving out with my boyfriend when i heard this my heart sank because i didnt expect that my own good friend could do such a thing so i got angry"
6612;"sadness";" i was sad when i heard that my cousin died because of being bewitched by her husbands second wife"
6613;"disgust";" my friend promised to take me out for a movie but he didnt turn up"
6614;"shame";" i met a woman who was looking for our house she stopped me but i ran away when i arrived at home i found the same woman and she told my parents what had happened so i felt ashamed"
6615;"guilt";" i went to my boyfriend house there i found clothes of a certain girl without asking whose clothes they were i started tearing them only to realise that they were his sisters and so i felt guilty"
6616;"joy";" when i was selected to come here"
6617;"fear";" somebody told her friend that she would hit me wherever we would meet"
6618;"anger";" this was when my boyfriend told me that i was doublecrossing him with a certain boy"
6619;"sadness";" when i heard that my friend had started drinking beer"
6620;"disgust";" i went to a party and there were some cakes which werent good and had a bad smell"
6621;"shame";" one day i was supposed to go to a movie with my boyfriend in the morning i went to see my auntie and i didnt come back up to evening"
6622;"guilt";" i slapped my sisters daughter and after several hours she had a high temperature and she ended up being admitted in hospital"
6623;"joy";" when the church choir came one sunday after being away for some weeks"
6624;"fear";" when i came home late one day i was afraid i would be shouted at by my parents"
6625;"anger";" when a little brother of mine damaged a cassette"
6626;"sadness";" i was watching tv with my parents and some pornographic scenes came on i felt uncomfortable and tried to distract my parents attention by talking to them"
6627;"disgust";" i saw a program on tv where they had to saw a skull for an operation"
6628;"shame";" when i decided not to out any longer with a girl whom i liked quite a lot this made me feel low for a some time"
6629;"guilt";" no description"
6630;"joy";" when i had my first boyfriend"
6631;"fear";" i and my cousin went to a filmshow at night we went without making it known to my mother while we were there at interval i came across my mother just close to where we sat"
6632;"anger";" during the xmas holiday i and my best friend at secondary school had planned to meet at a cultural afternoon at the mt Soche hotel after missing each other for such a long time when i asked my mother for permission she told me not to go for no good reason i felt very angry with her"
6633;"sadness";" when i was transferred from chichili secondary school to st marys sec school i was happy at chichili as a day scholar and had made a lot of friends i was going to a boarding and that meant parting with my friends as well as my boyfriend for the first time"
6634;"disgust";" i felt disgusted when my cousin decided that she would stop going to school saying she wanted to get married she was only years by then and she didnt understand what she was thinking"
6635;"shame";" when i failed my primary school leaving examinations i never thought i would fail when i heard i had failed i really felt ashamed of myself"
6636;"guilt";" one time i felt guilty when i told one of my previous boyfriends we were through just because i never felt like having one at that particular time"
6637;"joy";" i was filled with joy when i heard that i had been selected for a university course"
6638;"fear";" sometime back my boyfriend and i were having a walk nearby my parents house suddenly we met my grandfather and i was afraid that he would report to my parents"
6639;"anger";" one day i was angry with my friend who went into my drawer and took a piece of paper on which i wanted to write a letter and used it for her business without my knowledge"
6640;"sadness";" it was shocking news to me when i received a telegram from home telling me that my grandmother had passed away i had to go home to attend the funeral but unfortunately i found that the burial had already taken place"
6641;"disgust";" i was disgusted with my brothers behaviour when he kept throwing things away because of his anger after mum had shouted at him"
6642;"shame";" i was ashamed with my biology lecturer when he asked me a question and i could not answer it"
6643;"guilt";" one day i was chatting with children at home then i took a lump of soap and gave to one of them pretending that it was a sweet i thought the child would realise that it was not unfortunately he did not and he put it in his mouth"
6644;"joy";" i wrote a difficult exam at one time while in my secondary school when the results were announced on the radio i came second out of students hence i felt joy"
6645;"fear";" when the week for exams came i got afraid as to how i would tackle the questions"
6646;"anger";" last week a friend of mine called on me and said i was moody and difficult to persuade with this i got angry with her"
6647;"sadness";" i experienced this emotion when my grandfather passed away"
6648;"disgust";" in my village there was this tax collector who used to cheat people and collected more than was wanted the surplus was for his family and himself"
6649;"shame";" i felt ashamed when my lecturer said in class that i happened to be the dullest of all"
6650;"guilt";" i felt guilty when i was found to be the chief leader of making noise in class"
6651;"joy";" when i received a beautiful birthday gift form my parents"
6652;"fear";" when i was called for an interview at kamuzu college of nursing"
6653;"anger";" when i damaged my wristwatch which i liked very much"
6654;"sadness";" when my cousin passed away"
6655;"disgust";" when my fellow classmates were involved in a quarrel"
6656;"shame";" when i failed psychology examination when most of the students passed"
6657;"guilt";" when i promised to visit my boyfriend and i didnt fulfil the promise"
6658;"joy";" i had stayed for months without seeing mother because our holidays were short and my home is far some times mother came to see me at school i was very joyful and i didnt want her to go"
6659;"fear";" one day during our clinical practices we had a very ill patient unfortunately the patient passed away i had seen him dying and it was the first experience during the night i became afraid fearing the dead body"
6660;"anger";" it was during the beginning of the term i had k and kept it in my handbag i left the handbag in the wardrobe but didnt lock it next time i found that k were stolen"
6661;"sadness";" my best friend had failed exams she had to leave and so we got separated"
6662;"disgust";" i felt disgusted when my appointment to meet the ent specialist had been turned down the specialist came from uk and went the same day and we do not have one"
6663;"shame";" i had been telling lies and people discovered instantly that i was telling lies i felt very shameful and i felt like disappearing from people"
6664;"guilt";" i had spent the weekend visiting relatives and friends and didnt study for anatomy class on monday"
6665;"joy";" i had an interview for entry into college the results were to be announced on radio after a long period of waiting the results were released i had succeeded tension was relieved by joy"
6666;"fear";" when i stepped on a snake at home it was dark but there was moonlight"
6667;"anger";" i went to a fair where a guy who was drunk kept bothering me and in the end i got really angry"
6668;"sadness";" when i heard that my uncle had passed away in a road traffic accident"
6669;"disgust";" i went to a party with my boyfriend who got so drunk and started vomiting it was so disgusting"
6670;"shame";" we were writing primary school leaving examinations when i had fallen at the steps going into the exam room"
6671;"guilt";" i was keeping a friends library book which went overdue my friend was charged for the delay in returning the book to the library i felt guilty when i realised i was responsible"
6672;"joy";" i was given a gift by my sister there were many pleasant things in this parcel"
6673;"fear";" i was alone walking in a deserted part of the city and i had some fear that some men would attack me and rob me"
6674;"anger";" i wrote an exam and happened to have not done as well as i thought i would i was angry to myself for not having done so well"
6675;"sadness";" i lost my purse that had money in it i was sad until i found it"
6676;"disgust";" i received a letter which was too strong for me it said i had done something which i really didnt do"
6677;"shame";" a friend of mine was shouting at me in a group of juniors"
6678;"guilt";" before going to school i usually take something to eat right at school and this time i took fathers money without him knowing it i felt guilty and i returned the money"
6679;"joy";" the day i was told that i had passed my malawi school leaving exams and i was selected to go to college"
6680;"fear";" when i was travelling home by bus and suddenly the bus hit and the bus leaned against a wall"
6681;"anger";" i was angry when someone stole a magazine which i had borrowed from another friend and locked it in a drawer"
6682;"sadness";" when my best friend promised to come at my house and i had to prepare so many expensive things for her but only to learn at last that she would not turn up"
6683;"disgust";" i felt disgusted one day when as we were eating a child defecated on the table side"
6684;"shame";" i felt ashamed one day when my teacher shouted at me in the presence of my boyfriend"
6685;"guilt";" i felt guilty one day when i stole a slice of bread in a cafeteria"
6686;"joy";" when i had passed me examinations"
6687;"fear";" i was afraid when my boyfriend came home because my parents disapproved him of his coming home i thought they would chase me out of the house"
6688;"anger";" i was angry when my friends said that i should not receive nursing science books because there was a rumour that i was intending to leave the college"
6689;"sadness";" when my cousin passed away"
6690;"disgust";" when i was a child i broke plates because i wasnt given food on the grounds of coming home late"
6691;"shame";" i was ashamed of being laughed at by my colleagues when i failed to answer a question in the classroom"
6692;"guilt";" i felt guilty after stealing a cookery book from my colleagues"
6693;"joy";" i was filled with joy when i heard that i had been selected to come here at kamuzu college of nursing"
6694;"fear";" i was afraid to walk through the forest one day when i dropped off the bus around pm"
6695;"anger";" i was angry when somebody stole my half petticoat"
6696;"sadness";" i felt sad when my father was sick"
6697;"disgust";" i felt disgusted when somebody told me that my previous boyfriend was her boyfriend"
6698;"shame";" i was ashamed when my boyfriend went to sit with another girl when he invited me to come to watch drama festival"
6699;"guilt";" i felt guilt to have come back from home without seeing my father when i went home he was at work"
6700;"joy";" the time i learnt that i had passed my malawi school leaving certificate examinations"
6701;"fear";" afraid of a dead body"
6702;"anger";" a tailor ran away with my skirt"
6703;"sadness";" cooks refused to give me food"
6704;"disgust";" i saw a septic smelling wound"
6705;"shame";" i was ashamed when i was being introduced to the church congregation"
6706;"guilt";" i cheated my boyfriend"
6707;"joy";" a boy i had been admiring so much asked me to go out with him"
6708;"fear";" i was playing with friends then i decided to splash some sand into a car which was moving nearby the driver got angry and came to report to my parents"
6709;"anger";" sometime back another girl who was in terms with my exboyfriend came to shout at me at twelve midnight it was because she thought i was still interested in the boy"
6710;"sadness";" in may th my boyfriend went to the usa in december i was told he passed away he had cancer of the oesophagus"
6711;"disgust";" one day i was walking with my boyfriend we met my exboyfriend and out of jealousy he started calling me names"
6712;"shame";" my father who is very quiet discovered i was going out with a coloured boy he called me names and was really upset"
6713;"guilt";" i was at a boarding school during my primary school days i was broken so i pretended i was very sick my father came and he picked me up he spent a lot of money on medical expenses which all proved to be negative"
6714;"joy";" when i passed standard exams i jumped rolled over the ground"
6715;"fear";" i felt so afraid when dad fell ill he had never suffered from that disease since and i had never seen him as he was"
6716;"anger";" i was furious when the teacher pointed out in class that i was the quietest girl in class"
6717;"sadness";" it was extremely sad to me when i heard that a patient who i was taking care of in hospital had passed away he had some abdominal pains"
6718;"disgust";" i felt this situation when a certain woman from a close village shouted at my mother because she didnt get what she wanted she wanted some salt to put in her relish"
6719;"shame";" i was ashamed when i got the lowest result mark in class all the same i didnt worry too much because i knew i would have got much better if i had read enough"
6720;"guilt";" at one time while at primary school i lost a pencil case of a friend and i didnt mention it to her until after a fortnight"
6721;"joy";" the time i first saw my cousin who is living in tanzania"
6722;"shame";" i failed my nutrition paper which was the paper ending the course"
6723;"guilt";" when a patient in the ward died one who had been under my care i felt as if i didnt give the appropriate care to the patient"
6724;"joy";" i was filled with joy when i heard that i had passed my secondary school leaving certificate exam"
6725;"fear";" i was afraid when my mother left me alone to live in our house for one month"
6726;"anger";" i was angry when my boyfriend did not turn up as promised"
6727;"sadness";" i was very sad when i heard that my uncle had passed away untimely at home"
6728;"disgust";" one day my friend told me that she had heard that i was moving about with her boyfriend i was disgusted with the news"
6729;"shame";" i was walking one day and i met a man who wanted to ask me about my brother but i didnt stop to hear what he was saying i was ashamed when i found him at home and he told my brother what had happened"
6730;"guilt";" i felt guilty when i tore a photograph i found at my boyfriends place only to realise that it was his sister who was on the photograph"
6731;"joy";" when my boyfriend came form rumphi to lilongwe for a visit i was very happy to see him and couldnt believe it was him with me"
6732;"fear";" when i dream of anything terrifying i used to have fear for the rest of the day that the dream might come true eg being beaten or eaten by a snake"
6733;"anger";" i had been in love with a certain young man who pretended to love me but one day i found out that he had another girlfriend who was also a friend of mine"
6734;"sadness";" i wrote a letter to my boyfriend but he couldnt answer it in time so as a defence mechanism i just found that i felt so sad about it and couldnt talk to anyone"
6735;"disgust";" once i offended a friend instead of her coming to me to ask and discuss the matter she was just telling other people about it and say all she could about me"
6736;"shame";" i was once chatting with friends then some boys came and joined us these boys took all my friends away and i was left alone in shame without knowing where to go from there"
6737;"guilt";" one day i found an incontinent man in the ward this patient had a guardian who couldnt give him a bath so i just left him like that but felt guilty until i went back to give him a bath"
6738;"joy";" when i heard that i had passed my end of first year exams and i was ready to enter nd year because i felt i had failed as they were very hard"
6739;"fear";" i broke a window of a neighbouring house and i feared my mothers judgement and action on what i had done"
6740;"anger";" the headmistress at a secondary school accused me of banging the classroom door when i didnt in front of the whole class"
6741;"sadness";" i received a message that my elder brother was involved in a car accident and was admitted in hospital"
6742;"disgust";" the charterer refused to give me sugar to add to my tea saying that there was no sugar whilst it was there so i left the cafe disgusted without taking the tea"
6743;"shame";" i insulted my friend for a small reason and after time i realised that i was wrong and felt ashamed everytime i meet her i feel ashamed"
6744;"guilt";" my patient died of anaemia while i was organising blood transfusion for him so i felt guilty because i thought that may be i was slow"
6745;"joy";" when i was selected to start form i at alosa secondary school"
6746;"fear";" when a thief entered the house in which i was sleeping"
6747;"anger";" when my dress was stolen"
6748;"sadness";" when my grandmother died after a long illness"
6749;"disgust";" when i boarded yana yana bus i sat near a man who was smoking tobacco"
6750;"shame";" when i refused to fetch water for my aunty while she was busy"
6751;"guilt";" when i hit my young sister without a valid reason"
6752;"joy";" i was very joyful when i heard that i had passed the standard exams the day i heard the news was the day i celebrated my birthday"
6753;"fear";" i was in the house at night and i heard a hyena crying outside it cried for almost an hour and i feared it might break the window and enter inside the house"
6754;"anger";" i was angry at the cafeteria when the cook scolded and said many bad things about me without reason he thought i was among the girls who did him wrong"
6755;"sadness";" i was very sad when i heard that my auntie had passed away"
6756;"disgust";" i was disgusted the other day i was told to take off the dogs faeces around the house since they smelled bad i did the job but in the end i felt disgusted"
6757;"shame";" i was very ashamed when i failed a test in standard the teacher told the other students to shout and laugh at me"
6758;"guilt";" i felt guilty because i stole some sweets from my fathers grocery when he asked me who stole the sweets i told him it was my brother who stole the sweets and he was scolded"
6759;"joy";" when i heard that i had passed my me exam i spent the whole day dancing and eating sugarcanes from our garden"
6760;"fear";" when i heard that my father had found a letter from my boyfriend and he was calling me to talk about it"
6761;"anger";" when a certain boy went about saying that i am his girlfriend i wrote him an insulting letter to him and called him names"
6762;"sadness";" when i heard that my father had passed away i could not eat for a week and was only crying i could not find the courage to go to bath"
6763;"disgust";" when a boy i hated most in our classroom took my t jersey from my desk and put it on"
6764;"shame";" when i wet my head or bed one day my sister discovered it and reported it to the other siblings so my mother had to scold me"
6765;"guilt";" when i insulted my young sister for a very little misconduct of putting on my shoes she wrote me an apology letter and the message she included made me feel guilty"
6766;"joy";" it was in september when me results were being announced on the radio when i heard my name that i had done well i just kept quiet i was so happy that i couldnt even talk"
6767;"fear";" i was on my way home when suddenly gule wamkulu came from the bush and blocked the road i was in fear and didnt know what to do"
6768;"anger";" a certain man went to my parents and told them that i was married here when i am here at school when i went home for holidays my parents asked me about it and i was angry with that man"
6769;"sadness";" when i went home on holidays i found that my niece and nephew had passed away i was very sad for the children were not even sick before death but suddenly died"
6770;"disgust";" i met a certain lady at the bus depot who was using a bad language but was a very smart looking lady"
6771;"shame";" i wore a dirty dress a certain day i was going to town i met an old friend who made a comment about my dress so i felt ashamed"
6772;"guilt";" one day i shouted at my brother who didnt do any wrong to me only that i had a disappointment from a friend and projected it on to him he cried and i felt guilty after sometime"
6773;"joy";" i was joyful when i received a present books and a pencil from the headmaster in standard because i had passed i became no and he said i was one of the pupils who had good behaviour"
6774;"fear";" i went to the prayer meeting at night and unfortunately the car broke down so my other sister said i had to walk alone from ndirande to chirimia at around midnight so we reached home at am i was afraid of robbers and darkness"
6775;"anger";" i was angry the other day because the teacher told me to sweep some orange peels it was my friends who were supposed to sweep but the teacher told me to do it"
6776;"sadness";" i was very sad when i heard that my brother had failed the standard exams for the third time"
6777;"disgust";" i was very disgusted the first day i went to put a dead body in the mortuary there were many dead bodies and some were uncovered so we had to put on top of the other bodies"
6778;"shame";" i was really shameful when my mother beat me in the presence of my friends because i didnt cook lunch up until oclock"
6779;"guilt";" i felt guilty the other day because i took two pieces of bread instead of one in the cafeteria and some of the girls were short of bread"
6780;"joy";" i was happy to hear that my sister had won a prize at running competition"
6781;"fear";" i was afraid when i met my uncle because this time i was with my boyfriend i thought i was not going to be given pocket money"
6782;"anger";" i was angry when i had not been granted a leave out pass during the last weekend"
6783;"sadness";" i was sad to hear that my brother had a motorbike accident"
6784;"disgust";" i was disgusted when my little sister had been hit badly by her friends"
6785;"shame";" i was ashamed to tell my mother that i fell down with a bicycle"
6786;"guilt";" i felt guilty when i had refused to lend money to my friend who needed it immediately"
6787;"joy";" when my brother bought me a nice pair of shoes from south africa"
6788;"fear";" i was asked to join my friend in a boat at mangochi lake malawi and when making a turn it seemed as if the boat would sink on the side"
6789;"anger";" somebody took my wristwatch and promised to have it mended and later was telling me that he couldnt give it back to me because i was rude at a certain time"
6790;"sadness";" my boyfriend didnt turn up after promising that he was coming"
6791;"disgust";" i was forced to go to a party with someone i didnt love and he was telling people that i was his girlfriend"
6792;"shame";" when a certain drunk man slapped my buttocks when i was quietly standing waiting for a bus"
6793;"guilt";" i borrowed my friends radio cassette and the plug cracked and some pieces broke off when the plug dropped off my hands"
6794;"joy";" after passing my malawi certificate of education exam and being selected to kamuzu college of nursing"
6795;"fear";" i was sleeping alone in the house at night a boy putting on a short only knocked at the window whispering that i should open for him"
6796;"anger";" the patient whom i expected to get well suddenly passed away after he showed had his meals"
6797;"sadness";" when my grandmother passed away"
6798;"disgust";" i was told i shouldnt visit my sister because the holiday was short"
6799;"shame";" i was the last among the list of failures in my class of biology"
6800;"guilt";" i was to prepare relish for the family i overcooked it and no one liked the meal that day"
6801;"joy";" the time when my sister had her first baby i was so happy and joyous because she stayed for two days after marriage before she had a child"
6802;"fear";" sometime back i used to stay with my mum alone then time came when dad joined the family from his working place i found myself having fear for him for no cause at all"
6803;"anger";" i was so angry with a patient who refused to take drugs"
6804;"sadness";" when i heard of the death of a friend who had just finished her training i felt very sad for she was young"
6805;"disgust";" when i saw a lady putting on a pair of trousers i felt it was a disguise according to malawi culture"
